Asset_ID,Cust_ID,Asset_Name,Asset_Category,Asset_Purchasedate,Asset_Solddate,Asset_Purchaseprice,Asset_Soldprice,
EQ-1318,61-5703705,Auer LLC,Equity,3/12/2018,,49536.46,,7
EQ-1819,77-0018652,Jakubowski Greenfelder and Hoppe,Equity,14/03/2020,,32194,,7
EQ-1833,67-5360180,Rowe-Kris,Equity,29/03/2021,10/11/2022,18144.83,18144.83,7
EQ-1893,20-2048878,Marvin-Kutch,Equity,21/02/2019,15/09/2021,34070.22,115397.08,7
EQ-1288,51-3471594,Hammes Inc,Equity,31/10/2021,31/10/2021,46557.05,173245.96,7
EQ-1840,31-7720327,Champlin Group,Equity,23/12/2020,,11956.2,,7
EQ-1854,68-1513582,Powlowski Inc,Equity,19/03/2019,9/01/2023,67623.86,182592.55,7
EQ-1261,62-8537651,Treutel LLC,Equity,20/10/2021,,75113.08,,7
EQ-1917,41-1672974,Smitham-Cummerata,Equity,5/03/2021,,88919.28,,7
EQ-1946,10-9697268,Kuhic-Grant,Equity,29/05/2020,29/05/2020,83086.33,144377.91,7
EQ-1616,20-3324759,Cummings-Johnston,Equity,23/04/2021,,68552.32,,7
EQ-1597,97-5143646,Tromp-Hermiston,Equity,24/01/2019,,89234.84,,7
EQ-1733,91-5009095,Gerhold Walsh and Veum,Equity,15/07/2020,28/03/2023,59090.93,41651.33,7
EQ-1750,99-5342177,Effertz Group,Equity,25/08/2021,,19059.25,,7
EQ-1321,04-7136052,Bauch Flatley and Jacobi,Equity,31/10/2021,31/10/2021,82699.83,111305.64,7
EQ-1261,25-7622906,Bosco-Gislason,Equity,25/09/2021,25/09/2021,96733.92,77059.62,7
EQ-1385,30-2162939,Terry Haley and Langosh,Equity,11/03/2019,11/03/2019,95127.22,59361.48,7
EQ-1899,65-0011031,Wyman Group,Equity,16/11/2021,,76486.38,,7
EQ-1125,23-7369142,Huel Dietrich and Gorczany,Equity,16/02/2022,16/02/2022,94704.7,55153.07,7
EQ-1636,65-9330546,Walker Inc,Equity,7/04/2022,,84019.35,,7
EQ-1706,33-2626105,Farrell-Rempel,Equity,23/01/2023,,50039.11,,7
EQ-1802,23-7471035,Mayer and Sons,Equity,12/12/2022,3/01/2023,69981.4,118478.98,7
EQ-1642,39-7860855,Rippin-Vandervort,Equity,11/03/2020,,68394.8,,7
EQ-1618,02-5456901,Quitzon-Grady,Equity,30/01/2020,4/02/2021,81295.48,81295.48,7
EQ-1229,20-4103995,Kreiger LLC,Equity,8/06/2020,8/06/2020,67240.12,195611.73,7
EQ-1674,56-1001526,Blick Witting and O'Keefe,Equity,1/04/2019,,87547.12,,7
EQ-1704,22-2054477,Abernathy Group,Equity,6/12/2019,,9831.55,,7
EQ-1003,64-6670098,Hayes Inc,Equity,21/12/2021,,43393.98,,7
EQ-1428,00-5451820,Dooley Medhurst and Schinner,Equity,29/09/2018,,634.56,,7
EQ-1196,62-1292889,McCullough Kiehn and Pfannerstill,Equity,5/06/2021,,35461.35,,7
EQ-1373,20-2029323,Terry Toy and Casper,Equity,8/01/2023,8/01/2023,4513.02,31342.98,7
EQ-1478,71-7312029,Nicolas Dibbert and McDermott,Equity,28/11/2020,,76317.4,,7
EQ-1552,92-8893675,Donnelly and Sons,Equity,18/06/2021,18/06/2021,84771.33,71299.97,7
EQ-1897,69-7459812,Mueller Group,Equity,9/12/2020,9/12/2020,43432.99,43432.99,7
EQ-1229,77-2578923,Schuppe Group,Equity,20/12/2019,,83767.88,,7
EQ-1219,95-9918829,Ledner Stiedemann and McCullough,Equity,6/04/2022,6/04/2022,60060.57,157794.93,7
EQ-1843,20-6387917,Beer and Sons,Equity,16/04/2019,,36010.03,,7
EQ-1786,83-2162395,Ward Hettinger and Sipes,Equity,1/12/2020,1/12/2020,35231.78,161059.3,7
EQ-1817,39-0495873,Veum-Crooks,Equity,2/01/2023,,68260.06,,7
EQ-1812,58-2908009,Parker Koch and Frami,Equity,14/08/2022,,24359.36,,7
EQ-1170,58-0518373,Thompson-Bergstrom,Equity,9/05/2019,,40510.92,,7
EQ-1660,30-1313111,Adams Ritchie and O'Kon,Equity,3/07/2021,3/07/2021,39444.06,107785.67,7
EQ-1094,78-3943674,Marquardt-Hackett,Equity,10/08/2019,,18502.06,,7
EQ-1740,05-9157803,Doyle-Schaefer,Equity,23/04/2020,4/04/2023,61756.98,142467.76,7
EQ-1619,11-1205760,Hagenes McGlynn and Bahringer,Equity,12/07/2019,,31044.84,,7
EQ-1736,25-4089361,Hagenes and Sons,Equity,16/11/2020,,52329.69,,7
EQ-1978,56-5057834,Purdy Ryan and Legros,Equity,2/10/2018,3/01/2019,35323.06,19029.57,7
EQ-1424,79-5163012,Kohler O'Conner and Bayer,Equity,25/01/2022,,20164.7,,7
EQ-1042,16-8912103,Dietrich Jenkins and McKenzie,Equity,27/06/2022,27/06/2022,94734.79,115446.21,7
EQ-1688,71-7312029,MacGyver Walter and Dicki,Equity,21/03/2020,21/03/2020,82768.01,182077.74,7
EQ-1711,57-8727698,King-Lowe,Equity,9/05/2020,12/09/2020,94079.17,42398.08,7
EQ-1099,18-3585901,Lowe Corwin and Lehner,Equity,4/07/2019,6/03/2023,65637.07,138681.8,7
EQ-1522,68-8610306,Schultz Feil and Schulist,Equity,26/12/2021,,63123.03,,7
EQ-1134,13-7969390,Boyer Botsford and Wisoky,Equity,9/06/2021,3/08/2021,42981.14,158233.81,7
EQ-1857,23-9446244,Labadie-Nitzsche,Equity,26/04/2020,26/04/2020,35859.71,122680.37,7
EQ-1579,03-3249455,Rogahn-Padberg,Equity,19/07/2020,,3794.04,,7
EQ-1845,58-7618943,Rath LLC,Equity,11/10/2022,,74471.03,,7
EQ-1996,02-6618493,Lockman Rohan and Erdman,Equity,1/02/2020,1/02/2020,82178.41,22493.34,7
EQ-1192,16-5986053,Satterfield Inc,Equity,7/07/2019,20/01/2021,66686.84,61723.68,7
EQ-1117,48-4795015,Bins Upton and Lesch,Equity,29/08/2022,29/08/2022,66037.54,113095.09,7
EQ-1458,70-3817001,Johns Inc,Equity,12/03/2021,12/03/2021,73278.17,73278.17,7
EQ-1137,06-9671812,Gibson-Senger,Equity,1/06/2019,,96917.04,,7
EQ-1511,04-8501171,Armstrong Inc,Equity,12/03/2020,12/03/2020,52516.43,115620.3,7
EQ-1899,66-7535151,Howe and Sons,Equity,1/10/2020,1/10/2020,19198.31,107518.76,7
EQ-1032,86-9197903,Conroy-Fritsch,Equity,2/10/2021,2/02/2023,39699.93,189925.81,7
EQ-1086,05-1462667,Swift-Renner,Equity,5/05/2020,,19420.35,,7
EQ-1440,13-4171918,Volkman Inc,Equity,27/05/2019,11/03/2020,83501.75,179268.38,7
EQ-1193,72-9905989,Sipes Kuvalis and Reinger,Equity,5/12/2020,,19925.63,,7
EQ-1306,43-8215036,Feeney and Sons,Equity,17/10/2022,,2624.58,,7
EQ-1547,37-8410422,O'Conner Jacobs and Oberbrunner,Equity,26/12/2018,6/11/2020,5553.22,161955.96,7
EQ-1976,59-0624636,Pacocha-Grady,Equity,27/10/2019,27/10/2019,48271.4,132481.82,7
EQ-1623,14-6850713,O'Hara Volkman and Mueller,Equity,18/04/2021,,8441.26,,7
EQ-1956,02-3852966,Botsford Group,Equity,22/07/2020,,98597.13,,7
EQ-1525,48-6384457,Lynch-Feil,Equity,19/02/2020,,73621.45,,7
EQ-1123,76-1229625,Lynch LLC,Equity,22/01/2020,8/12/2020,21544.41,194066.96,7
EQ-1604,64-7664694,Kohler LLC,Equity,1/05/2021,1/05/2021,66445.8,40750.97,7
EQ-1651,98-9088131,Cummerata Kihn and Paucek,Equity,13/05/2022,13/05/2022,28484.02,28484.02,7
EQ-1316,23-2928675,Davis-Sanford,Equity,3/08/2020,,26268.87,,7
EQ-1183,32-7495956,Dach Purdy and Witting,Equity,6/12/2019,,34590.67,,7
EQ-1629,50-6730142,Cummings-Bechtelar,Equity,12/09/2022,12/09/2022,44750.35,138703.19,7
EQ-1206,39-5200265,Bergstrom and Sons,Equity,18/11/2020,18/11/2020,89012.47,192295.54,7
EQ-1368,45-2021622,Leuschke and Sons,Equity,28/12/2018,,50280.92,,7
EQ-1172,97-4597135,Hettinger Group,Equity,17/11/2022,,85290.91,,7
EQ-1887,39-3176205,Abbott-Mayert,Equity,17/04/2021,,83787.17,,7
EQ-1934,87-7590496,Emmerich Swaniawski and O'Keefe,Equity,29/06/2022,29/06/2022,72533.92,39340.02,7
EQ-1280,54-9578522,Fisher Group,Equity,24/01/2022,24/01/2022,44102.74,35915.47,7
EQ-1615,12-4045451,Lubowitz-Langworth,Equity,7/01/2022,7/01/2022,96973.98,92294.84,7
EQ-1476,56-6080315,Murazik Fritsch and Vandervort,Equity,7/06/2019,,40379.09,,7
EQ-1003,07-9646721,Hand LLC,Equity,3/10/2018,,96369.64,,7
EQ-1581,96-7901852,Abernathy and Sons,Equity,3/08/2021,3/08/2021,44501.01,126091.66,7
EQ-1130,21-2764093,Kerluke Ullrich and Schimmel,Equity,16/11/2022,16/11/2022,53562.28,192342.33,7
EQ-1240,53-7353669,Koch Mills and Wiegand,Equity,14/01/2023,,16488.49,,7
EQ-1810,95-2896043,Grady-Adams,Equity,12/04/2019,9/01/2020,61734.56,176801.14,7
EQ-1225,24-3675629,Spinka Waters and Abbott,Equity,1/06/2021,,23027,,7
EQ-1650,41-7303703,Block and Sons,Equity,20/10/2018,,27156.83,,7
EQ-1054,70-5636428,Rowe Corkery and Veum,Equity,28/07/2021,1/08/2022,97538.21,140204.71,7
EQ-1494,78-2496710,Hansen Bruen and Bergnaum,Equity,18/06/2020,18/06/2020,76570.86,148536.94,7
EQ-1490,95-8343223,Sauer Inc,Equity,17/04/2019,29/05/2021,160.32,160.32,7
EQ-1240,55-6897072,Metz Group,Equity,1/04/2022,,94549.61,,7
EQ-1008,54-3084117,Schowalter-Lemke,Equity,21/05/2019,21/02/2021,79746.43,78457.22,7
EQ-1317,61-3002444,DuBuque-Mills,Equity,25/03/2022,25/03/2022,35217.84,28053.54,7
EQ-1317,32-1060761,Hoppe-Durgan,Equity,26/09/2018,15/03/2021,68766.78,68766.78,7
EQ-1332,35-2211038,Quitzon-Marvin,Equity,23/02/2022,,62627.2,,7
EQ-1234,48-2539590,Ziemann Howell and Casper,Equity,28/04/2020,28/04/2020,97173.58,97173.58,7
EQ-1088,36-7235828,Hansen Schinner and Legros,Equity,13/08/2021,13/08/2021,25877.45,25877.45,7
EQ-1363,31-7724031,Hartmann Block and White,Equity,2/09/2021,2/09/2021,9691.74,143815.63,7
EQ-1217,16-8912103,Douglas-Torp,Equity,6/08/2020,,8737.5,,7
EQ-1060,00-6304904,Dietrich and Sons,Equity,27/10/2018,8/06/2019,19151.61,19151.61,7
EQ-1542,60-9772573,Roberts Kertzmann and Wunsch,Equity,19/05/2020,,20126.16,,7
EQ-1432,56-5441800,Gutmann-MacGyver,Equity,1/01/2022,,34249.87,,7
EQ-1599,01-9546165,Schultz Borer and Tremblay,Equity,15/07/2022,,39834.22,,7
EQ-1887,60-5240037,Osinski Inc,Equity,10/11/2018,3/11/2019,86234.23,124960.96,7
EQ-1578,62-2056564,Hane Inc,Equity,1/03/2020,24/09/2020,32045.31,159292.58,7
EQ-1049,84-6084826,Mueller Hintz and Morissette,Equity,3/12/2022,3/12/2022,69441.51,52177.17,7
EQ-1817,11-5488575,Romaguera and Sons,Equity,12/09/2021,,20558.13,,7
EQ-1095,88-9845193,Greenfelder Stanton and Stroman,Equity,11/09/2021,,79134.3,,7
EQ-1922,98-1673697,Trantow Group,Equity,15/08/2020,11/08/2021,9331.62,196449.52,7
EQ-1590,05-4953402,Wiegand-Dibbert,Equity,9/05/2021,22/10/2022,37824.51,150145.45,7
EQ-1103,97-1958027,Beer Leannon and Franecki,Equity,22/05/2020,22/05/2020,26793.74,26793.74,7
EQ-1983,31-5506638,Langosh-Mann,Equity,23/03/2022,23/03/2022,93866.77,107334.74,7
EQ-1579,00-0384522,Kuvalis Inc,Equity,15/12/2021,14/05/2022,38656.68,195624.68,7
EQ-1316,97-4790528,Deckow-Kohler,Equity,18/11/2020,,16171.48,,7
EQ-1117,37-8410422,Watsica-Funk,Equity,20/01/2022,,15648.46,,7
EQ-1954,97-6376076,MacGyver-DuBuque,Equity,13/07/2020,13/09/2020,25204.3,25204.3,7
EQ-1041,45-5848859,Morar Inc,Equity,24/01/2020,12/04/2022,18267.48,177293.8,7
EQ-1654,84-9377733,Rice Price and Sawayn,Equity,18/08/2020,,4769.99,,7
EQ-1900,36-5984473,Bernhard-Stoltenberg,Equity,1/03/2020,,86695.69,,7
EQ-1279,38-1537436,Beatty LLC,Equity,14/10/2020,,97715.43,,7
EQ-1807,31-6105063,Hintz Kerluke and Lesch,Equity,18/09/2020,,87349.1,,7
EQ-1739,40-4708425,Roob-Heathcote,Equity,7/08/2022,,86837.52,,7
EQ-1930,30-5365850,Lind Group,Equity,31/07/2021,,8801.63,,7
EQ-1642,08-3064086,Deckow Raynor and Ortiz,Equity,23/01/2019,,55462.49,,7
EQ-1448,72-0129441,Moen-Lehner,Equity,18/08/2019,,40257.35,,7
EQ-1801,22-0071369,Schowalter-Fritsch,Equity,10/05/2021,10/05/2021,77824.97,77824.97,7
EQ-1100,63-6438630,Auer Inc,Equity,31/12/2019,,90621.38,,7
EQ-1078,39-0495873,Spencer and Sons,Equity,17/11/2021,,86890.4,,7
EQ-1842,04-8035151,Mayert-Legros,Equity,23/06/2021,23/06/2021,45511.13,176436.2,7
EQ-1436,89-1979637,Roob-Lehner,Equity,10/10/2020,7/02/2021,53227.83,53227.83,7
EQ-1500,02-9504974,Gottlieb-Christiansen,Equity,5/06/2020,3/08/2021,27942.59,21738.11,7
EQ-1210,45-5089824,Romaguera Group,Equity,11/01/2020,11/01/2020,39845,186414,7
EQ-1504,09-7895024,Weissnat and Sons,Equity,23/06/2022,,32713.19,,7
EQ-1918,10-3058536,Schaefer-Beahan,Equity,1/06/2019,29/04/2022,46136.51,38428.31,7
EQ-1079,06-9671812,Cummings and Sons,Equity,6/04/2020,8/05/2020,3567.53,3567.53,7
EQ-1856,15-8684332,Beier LLC,Equity,13/10/2019,25/01/2020,42093.8,42093.8,7
EQ-1207,24-2843113,Ratke Kautzer and Krajcik,Equity,21/04/2019,6/10/2020,84223.46,50456.82,7
EQ-1073,15-7943889,Nader-Sporer,Equity,14/09/2021,,9781.79,,7
EQ-1286,79-9072266,Quigley Spinka and Schiller,Equity,1/02/2021,1/02/2021,47473.1,183415.54,7
EQ-1188,00-3477380,Bartoletti Inc,Equity,27/09/2021,,5465.91,,7
EQ-1619,67-5360180,Brekke Osinski and Stehr,Equity,8/10/2018,9/11/2018,7733.68,7733.68,7
EQ-1834,15-7943889,Kilback Muller and Kohler,Equity,22/07/2022,22/07/2022,77421.59,77421.59,7
EQ-1542,16-8351393,Murphy-Boyer,Equity,18/09/2019,,63380.46,,7
EQ-1616,21-6298612,Stark-Muller,Equity,29/12/2022,16/02/2023,5369.83,21113.88,7
EQ-1355,35-9932718,Weissnat-Quitzon,Equity,3/02/2022,3/02/2022,32732.61,186254.43,7
EQ-1822,57-1991945,Corkery-Roob,Equity,28/06/2021,,37926.33,,7
EQ-1105,35-0414942,Gislason-Sporer,Equity,1/02/2020,,9005.43,,7
EQ-1729,41-1672974,Kassulke-Stark,Equity,11/11/2019,13/09/2020,49564.4,49564.4,7
EQ-1845,28-1608168,Bode-Fadel,Equity,2/09/2020,,46209.59,,7
EQ-1332,14-1489272,Hoppe-Trantow,Equity,21/07/2022,21/07/2022,57739.24,57739.24,7
EQ-1183,64-8726019,Vandervort Group,Equity,17/04/2022,,46873.52,,7
EQ-1085,22-3557618,Parker LLC,Equity,11/01/2023,11/01/2023,53518.94,53518.94,7
EQ-1081,05-2753965,Weissnat-Doyle,Equity,28/03/2022,10/09/2022,50608.82,131653.87,7
EQ-1734,86-3562435,Hoppe LLC,Equity,25/08/2020,22/01/2021,33909.76,180523.74,7
EQ-1656,15-6033922,Fadel Wolf and Beer,Equity,27/05/2020,24/09/2021,33895.59,186239.69,7
EQ-1300,67-0604126,Von Rau and Watsica,Equity,10/05/2022,,66263.32,,7
EQ-1684,95-2142151,Gerhold-Beahan,Equity,28/09/2020,28/09/2020,49822.93,49822.93,7
EQ-1909,68-0516116,Russel Graham and Kerluke,Equity,7/03/2020,3/09/2022,16502.52,16502.52,7
EQ-1143,43-8958955,Klocko Wuckert and Collins,Equity,18/11/2021,18/11/2021,772.89,772.89,7
EQ-1974,48-6577859,Ratke LLC,Equity,22/11/2018,16/03/2022,56818.17,179872.05,7
EQ-1296,91-0367786,Leannon LLC,Equity,20/07/2021,12/10/2021,11658.14,11658.14,7
EQ-1026,18-3585901,Larson-Lebsack,Equity,9/04/2020,6/03/2022,96372.59,199785.56,7
EQ-1807,29-6022016,Metz LLC,Equity,28/10/2020,,88810.82,,7
EQ-1001,20-8934003,Donnelly Inc,Equity,5/12/2020,,91921.62,,7
EQ-1384,21-5505023,Abbott Bins and Barton,Equity,26/12/2020,,76008.96,,7
EQ-1964,50-6153827,Pollich O'Keefe and Barrows,Equity,1/12/2021,1/12/2021,96554.68,185174.97,7
EQ-1386,78-9829079,Osinski-O'Conner,Equity,29/07/2022,,27099.52,,7
EQ-1677,51-8271143,Franecki Schowalter and Schneider,Equity,13/06/2022,,82090.88,,7
EQ-1377,47-0592648,Keeling Kunze and Bergstrom,Equity,13/09/2020,13/09/2020,52221.7,21485.33,7
EQ-1539,96-7901852,Kemmer-Harris,Equity,16/01/2023,16/01/2023,88584.94,88584.94,7
EQ-1752,98-7125320,Koepp Ryan and Graham,Equity,13/09/2020,,73376.89,,7
EQ-1992,56-6644624,VonRueden Schmidt and Batz,Equity,10/01/2020,,18634.64,,7
EQ-1721,55-6897072,Bruen-Deckow,Equity,15/02/2022,15/02/2022,38911.21,38911.21,7
EQ-1251,77-6530548,Emmerich Senger and Moore,Equity,20/11/2018,,73141.63,,7
EQ-1102,98-0827553,Miller-Strosin,Equity,2/12/2019,,6684.26,,7
EQ-1694,83-2162395,Ondricka-Feeney,Equity,17/05/2019,9/01/2021,86561.26,196246.82,7
EQ-1528,06-9671812,Stamm Group,Equity,4/04/2020,,84607.64,,7
EQ-1510,20-8677229,McGlynn Kassulke and Bernhard,Equity,17/09/2021,,32347.45,,7
EQ-1033,02-6618493,DuBuque Pacocha and Quigley,Equity,31/07/2022,31/07/2022,87327.31,198712.85,7
EQ-1679,33-8454540,O'Kon-Dach,Equity,15/05/2020,15/05/2020,82406.67,82406.67,7
EQ-1738,83-4301546,Daugherty Group,Equity,22/08/2020,25/02/2022,11849.14,11849.14,7
EQ-1454,15-5305776,Fritsch Ledner and Waters,Equity,7/03/2019,,77715.97,,7
EQ-1551,33-2378473,Reichert-Steuber,Equity,28/02/2020,,110.76,,7
EQ-1810,94-3719554,Bayer Group,Equity,24/09/2022,21/02/2023,84516.5,25301.56,7
EQ-1667,99-1724313,Leuschke Brakus and O'Conner,Equity,19/12/2020,19/12/2020,16595.43,16595.43,7
EQ-1736,03-1844160,Franecki LLC,Equity,17/07/2020,,45536.15,,7
EQ-1298,29-6904514,Harber Quigley and Funk,Equity,20/06/2019,3/07/2022,2385.09,2385.09,7
EQ-1111,21-1424182,Gutmann-Cremin,Equity,21/05/2019,27/02/2023,66124.53,66124.53,7
EQ-1332,87-3782476,Smith Group,Equity,9/10/2018,23/04/2023,10697.86,10697.86,7
EQ-1546,93-6457947,Stracke-Stoltenberg,Equity,8/07/2022,8/07/2022,94447.54,146809.17,7
EQ-1385,99-5342177,Harris-Jones,Equity,13/07/2019,24/09/2022,14129.72,106141.5,7
EQ-1837,64-6071063,Franecki and Sons,Equity,22/11/2021,22/11/2021,28272.75,186561.95,7
EQ-1693,07-6287281,Connelly Inc,Equity,12/08/2021,13/08/2022,58923.15,119070.5,7
EQ-1333,89-4952718,Rempel LLC,Equity,22/03/2019,,55464.43,,7
EQ-1676,84-2462068,Friesen LLC,Equity,14/07/2022,14/07/2022,88617.15,196196.67,7
EQ-1820,45-5892735,Gleason-Lockman,Equity,18/12/2022,20/01/2023,11281.71,11281.71,7
EQ-1442,11-1279501,Predovic Osinski and Koelpin,Equity,28/05/2021,28/05/2021,53673.85,133883.6,7
EQ-1366,77-5667007,Reilly and Sons,Equity,23/12/2018,15/11/2021,75398.77,145740.93,7
EQ-1329,16-8912103,Greenfelder-Brekke,Equity,22/09/2018,,23483.8,,7
EQ-1593,12-7169641,Olson-Swaniawski,Equity,18/09/2019,13/11/2022,42590.55,138642.32,7
EQ-1977,30-1720792,Fay Inc,Equity,19/09/2018,7/06/2019,74573.81,190047.22,7
EQ-1201,96-6260208,Crooks-Schamberger,Equity,11/08/2021,12/01/2023,51010.86,27787.71,7
EQ-1763,61-5183451,Wuckert Heaney and Mertz,Equity,3/01/2023,3/01/2023,158.25,158.25,7
EQ-1087,68-1513582,Walsh Welch and Prohaska,Equity,4/02/2022,4/02/2022,55450.95,55450.95,7
EQ-1921,98-7125320,Collins LLC,Equity,24/06/2022,24/06/2022,72481.93,47652,7
EQ-1795,89-1447617,Balistreri Inc,Equity,22/10/2022,22/10/2022,72971.22,108277.8,7
EQ-1951,48-6591675,Romaguera-Block,Equity,4/07/2022,,95573.37,,7
EQ-1526,52-9189283,Lynch-Kutch,Equity,29/07/2019,,42969.22,,7
EQ-1561,63-4003334,Konopelski Hagenes and Veum,Equity,9/05/2019,,30638.61,,7
EQ-1194,17-2385957,Connelly Barton and Prohaska,Equity,30/12/2019,5/03/2020,51454.25,168004.66,7
EQ-1853,11-1856268,Rodriguez-Stroman,Equity,20/01/2019,18/01/2023,85145.4,143937.15,7
EQ-1892,87-3782476,Boyle and Sons,Equity,6/06/2020,,78472.33,,7
EQ-1696,29-6022016,Harris Kris and Medhurst,Equity,7/05/2021,,21777.61,,7
EQ-1949,86-3562435,Lang Dickinson and Maggio,Equity,10/01/2020,7/06/2021,69860.43,151146.3,7
EQ-1865,38-0371676,Douglas Bradtke and Collins,Equity,21/02/2020,29/05/2022,33672.39,33672.39,7
EQ-1572,01-8346954,Maggio Tillman and Carter,Equity,24/05/2021,27/04/2023,99305.87,153226.19,7
EQ-1787,51-4752199,Wiegand Reilly and O'Connell,Equity,17/01/2022,9/08/2022,80341.28,80341.28,7
EQ-1056,23-9054035,Stiedemann Dickinson and Hammes,Equity,26/11/2022,,25000.73,,7
EQ-1663,17-0083028,McLaughlin-Anderson,Equity,11/04/2021,,55048.56,,7
EQ-1166,79-9072266,Borer Wintheiser and Pfannerstill,Equity,19/10/2020,19/10/2020,49800.8,171147.99,7
EQ-1263,38-7871811,McKenzie Group,Equity,18/11/2019,,19238.58,,7
EQ-1311,46-1966261,Stiedemann Weissnat and Lueilwitz,Equity,15/08/2019,,36887.32,,7
EQ-1555,91-6459361,O'Kon Inc,Equity,6/05/2020,3/03/2022,157.85,157.85,7
EQ-1956,60-9364427,Cronin Inc,Equity,21/01/2021,,21904.57,,7
EQ-1406,87-3168880,Rice-Vandervort,Equity,5/01/2019,,15166.51,,7
EQ-1300,21-5505023,Weimann Cassin and Ferry,Equity,14/11/2019,27/01/2022,45805.15,45805.15,7
EQ-1172,89-8004448,Volkman Lehner and Murphy,Equity,14/02/2022,14/02/2022,17882.36,17882.36,7
EQ-1536,75-2426742,Russel LLC,Equity,28/11/2018,28/11/2018,57803.96,44363.59,7
EQ-1064,47-5794925,Kiehn-O'Keefe,Equity,8/11/2021,24/07/2022,81404.37,133240.38,7
EQ-1519,48-4795015,Vandervort-Harber,Equity,6/11/2022,,8518.06,,7
EQ-1005,85-7860694,Ziemann-Konopelski,Equity,15/01/2023,,22392.42,,7
EQ-1710,55-6090163,Murazik Goodwin and King,Equity,30/04/2021,,38307.67,,7
EQ-1914,48-1787598,Bode-Friesen,Equity,19/10/2021,28/08/2022,52766.77,52766.77,7
EQ-1135,30-6066858,Bayer-Murazik,Equity,9/07/2020,20/07/2021,64831.21,22456.73,7
EQ-1336,10-5200773,Haag and Sons,Equity,9/10/2018,11/03/2021,53891.51,19587.57,7
EQ-1969,78-6174925,Towne-Metz,Equity,28/11/2022,,38977.98,,7
EQ-1848,68-0516116,Bahringer Group,Equity,5/09/2018,,20610.11,,7
EQ-1273,46-7212247,Kassulke Crooks and Zulauf,Equity,6/12/2018,,22025.92,,7
EQ-1007,67-4275772,Kilback-Casper,Equity,13/08/2019,9/02/2021,49204.08,49204.08,7
EQ-1803,67-0498999,Rippin LLC,Equity,13/07/2019,,57861.27,,7
EQ-1674,59-1454612,Lueilwitz-Leuschke,Equity,21/10/2021,21/10/2021,7431.58,110648.67,7
EQ-1342,83-9950119,Carroll Davis and D'Amore,Equity,19/01/2020,7/05/2021,21814.53,160368.05,7
EQ-1806,55-6090163,Ebert-Morissette,Equity,6/06/2019,7/10/2022,94298.62,49177.14,7
EQ-1690,60-4259217,Haley-Franecki,Equity,1/11/2019,,62148.99,,7
EQ-1728,01-5980767,Russel Bogisich and Bogan,Equity,7/03/2019,,10945.87,,7
EQ-1955,75-6828838,Smitham-Ondricka,Equity,12/12/2022,12/12/2022,58606.11,142224.06,7
EQ-1770,86-1762831,Schiller Kihn and Kautzer,Equity,3/09/2022,18/09/2022,94499.56,47689.01,7
EQ-1427,12-0037516,Welch-Rolfson,Equity,20/08/2022,20/08/2022,80422.01,137278.69,7
EQ-1176,29-6022016,Wiza Mayert and Simonis,Equity,22/08/2021,15/01/2022,72205.4,186680.48,7
EQ-1762,19-0479412,Skiles Fadel and McKenzie,Equity,3/05/2020,17/01/2022,44688.05,183034.46,7
EQ-1969,89-1041500,Lindgren Pagac and Powlowski,Equity,13/08/2021,13/08/2021,66834.08,134619.88,7
EQ-1616,72-1441261,Effertz and Sons,Equity,29/07/2020,10/10/2020,6038.95,119750.98,7
EQ-1762,20-9025954,Cormier LLC,Equity,30/09/2021,30/09/2021,64900.51,56835.1,7
EQ-1671,04-8035151,Bednar-Roob,Equity,15/11/2021,5/01/2023,2779.03,19427.88,7
EQ-1119,97-4597135,Bogisich Kozey and Windler,Equity,16/10/2022,,84686.04,,7
EQ-1276,87-8287760,Ortiz Prohaska and Kuhn,Equity,10/01/2020,13/02/2022,94168.87,44450.42,7
EQ-1275,32-7428946,Moen-Bruen,Equity,27/05/2019,,92683.51,,7
EQ-1263,60-9772573,Ferry and Sons,Equity,2/11/2021,,1923.76,,7
EQ-1094,56-6080315,Wolf Anderson and Blick,Equity,6/09/2021,,35673.41,,7
EQ-1773,25-5700640,Welch LLC,Equity,7/09/2019,,97429.51,,7
EQ-1507,28-1235101,Heaney Ryan and Buckridge,Equity,26/06/2021,,3455.24,,7
EQ-1961,61-7623445,Moen-Mueller,Equity,7/07/2022,7/07/2022,20185.47,165551.85,7
EQ-1554,94-5945362,Cole Inc,Equity,1/02/2021,,98315.41,,7
EQ-1244,99-1688976,Crist and Sons,Equity,7/01/2019,15/06/2019,85992.74,115403.89,7
EQ-1672,75-6828838,Lueilwitz Blick and Wintheiser,Equity,5/07/2022,24/09/2022,58845.68,117335.71,7
EQ-1184,11-4778274,Pollich LLC,Equity,7/11/2020,,90396.48,,7
EQ-1846,85-0987517,Dickens Pollich and Medhurst,Equity,31/01/2023,31/01/2023,96394.88,174263.95,7
EQ-1511,01-7554863,Gorczany-Jacobson,Equity,6/05/2021,11/07/2021,71257.65,37488.49,7
EQ-1084,75-6438567,Krajcik-Glover,Equity,14/02/2019,,38607.81,,7
EQ-1134,87-3639460,Metz Lindgren and Lakin,Equity,8/10/2018,,78497.28,,7
EQ-1246,78-3943674,Kub Medhurst and Flatley,Equity,23/09/2022,27/01/2023,15492.01,137792.78,7
EQ-1657,05-0319859,Raynor-Bailey,Equity,14/12/2022,14/12/2022,57993.2,57993.2,7
